cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
12,53,1,5947339.00,100000003115284100;100000000343175100;100000003635170100,Гипотеза о связанной структуре: 53 узлов; преобладает профиль «Наблюдаемый конец маршрута» (24). Кластер не доказывает общую организацию.
13,52,5,4171441.00,100000008346837100;100000005074393100;100000008733194100,Гипотеза о связанной структуре: 52 узлов; преобладает профиль «Нет специфической роли» (32). Кластер не доказывает общую организацию.
14,51,0,13990812.00,100000008512827100;100000008742053100;100000005242320100,Гипотеза о связанной структуре: 51 узлов; преобладает профиль «Наблюдаемый конец маршрута» (31). Кластер не доказывает общую организацию.
15,44,0,10215968.84,100000005933757100;100000001937767100;100000004159526100,Гипотеза о связанной структуре: 44 узлов; преобладает профиль «Наблюдаемый конец маршрута» (26). Кластер не доказывает общую организацию.
16,41,1,4209955.28,100000004156082100;100000005339662100;100000003159641100,Гипотеза о связанной структуре: 41 узлов; преобладает профиль «Наблюдаемый конец маршрута» (22). Кластер не доказывает общую организацию.
17,41,0,5151924.19,100000003242289100;100000008413748100;100000008512552100,Гипотеза о связанной структуре: 41 узлов; преобладает профиль «Нет специфической роли» (19). Кластер не доказывает общую организацию.
18,30,0,8045494.00,100000005527892100;100000008743913100;100000008710843100,Гипотеза о связанной структуре: 30 узлов; преобладает профиль «Наблюдаемый конец маршрута» (16). Кластер не доказывает общую организацию.
19,30,1,6513430.00,100000007594394100;100000001049200100;100000003854444100,Гипотеза о связанной структуре: 30 узлов; преобладает профиль «Нет специфической роли» (12). Кластер не доказывает общую организацию.
20,26,14,2289450.00,100000004403675100;100000005382566100;100000004041163100,Гипотеза о связанной структуре: 26 узлов; преобладает профиль «Нет специфической роли» (19). Кластер не доказывает общую организацию.
21,20,0,617900.00,100000003154105100;100000001427082100;100000000723383100,Гипотеза о связанной структуре: 20 узлов; преобладает профиль «Нет специфической роли» (17). Кластер не доказывает общую организацию.
22,18,0,3422800.00,100000003701161100;100000008137435100;100000002267998100,Гипотеза о связанной структуре: 18 узлов; преобладает профиль «Наблюдаемый конец маршрута» (9). Кластер не доказывает общую организацию.
23,17,1,21586840.00,100000002224132100;100000004603109100;100000004892144100,Гипотеза о связанной структуре: 17 узлов; преобладает профиль «Нет специфической роли» (10). Кластер не доказывает общую организацию.
24,17,1,2977887.00,100000002731501100;100000004160650100;100000003616818100,Гипотеза о связанной структуре: 17 узлов; преобладает профиль «Наблюдаемый конец маршрута» (7). Кластер не доказывает общую организацию.
25,15,0,850450.00,100000001526235100;100000005505655100;100000001788284100,Гипотеза о связанной структуре: 15 узлов; преобладает профиль «Нет специфической роли» (11). Кластер не доказывает общую организацию.
26,15,0,3626010.00,100000008461532100;100000006704530100;100000000791285100,Гипотеза о связанной структуре: 15 узлов; преобладает профиль «Нет специфической роли» (8). Кластер не доказывает общую организацию.
27,15,0,3436955.00,100000003111305100;100000004221668100;100000002152857100,Гипотеза о связанной структуре: 15 узлов; преобладает профиль «Нет специфической роли» (6). Кластер не доказывает общую организацию.
28,14,0,1605604.00,100000007382543100;100000008213966100;100000003001661100,Гипотеза о связанной структуре: 14 узлов; преобладает профиль «Нет специфической роли» (9). Кластер не доказывает общую организацию.
29,13,1,1392916.00,100000001380054100;100000001782980100;100000003164661100,Гипотеза о связанной структуре: 13 узлов; преобладает профиль «Нет специфической роли» (6). Кластер не доказывает общую организацию.
30,13,0,6748650.00,100000007442518100;100000008258083100;100000000673868100,Гипотеза о связанной структуре: 13 узлов; преобладает профиль «Наблюдаемый конец маршрута» (8). Кластер не доказывает общую организацию.
31,11,0,3784703.00,100000002175422100;100000003004487100;100000001317336100,Гипотеза о связанной структуре: 11 узлов; преобладает профиль «Нет специфической роли» (6). Кластер не доказывает общую организацию.
32,10,0,322010.00,100000008172352100;100000007322059100;100000004552204100,Гипотеза о связанной структуре: 10 узлов; преобладает профиль «Наблюдаемый конец маршрута» (5). Кластер не доказывает общую организацию.
33,10,0,1727065.00,100000004076740100;100000004017410100;100000005519998100,Гипотеза о связанной структуре: 10 узлов; преобладает профиль «Нет специфической роли» (4). Кластер не доказывает общую организацию.
34,9,0,1406982.00,100000002217161100;100000001445848100;100000008254576100,Гипотеза о связанной структуре: 9 узлов; преобладает профиль «Наблюдаемый конец маршрута» (5). Кластер не доказывает общую организацию.
35,8,0,2473417.91,100000004906181100;100000008175078100;100000008675322100,Гипотеза о связанной структуре: 8 узлов; преобладает профиль «Нет специфической роли» (7). Кластер не доказывает общую организацию.
36,8,0,389000.00,100000005507142100;100000002612809100;100000001825934100,Гипотеза о связанной структуре: 8 узлов; преобладает профиль «Нет специфической роли» (7). Кластер не доказывает общую организацию.
37,7,0,143000.00,100000004508696100;100000000507799100;100000005911352100,Гипотеза о связанной структуре: 7 узлов; преобладает профиль «Нет специфической роли» (5). Кластер не доказывает общую организацию.
38,7,0,3077000.00,100000002241986100;100000001053894100;100000002594214100,Гипотеза о связанной структуре: 7 узлов; преобладает профиль «Нет специфической роли» (6). Кластер не доказывает общую организацию.
39,7,0,1765600.00,100000007392365100;100000007865484100;100000008551752100,Гипотеза о связанной структуре: 7 узлов; преобладает профиль «Нет специфической роли» (6). Кластер не доказывает общую организацию.
40,7,0,1268308.00,100000008011159100;100000006169033100;100000006232642100,Гипотеза о связанной структуре: 7 узлов; преобладает профиль «Нет специфической роли» (3). Кластер не доказывает общую организацию.
41,6,1,1615030.00,100000008736940100;100000008193577100;100000008751429100,Гипотеза о связанной структуре: 6 узлов; преобладает профиль «Признаки консолидации» (3). Кластер не доказывает общую организацию.
42,6,1,1527967.00,100000007939160100;100000005183943100;100000000580561100,Гипотеза о связанной структуре: 6 узлов; преобладает профиль «Нет специфической роли» (3). Кластер не доказывает общую организацию.
43,6,0,2540000.00,100000004479404100;100000004717647100;100000002922000100,Гипотеза о связанной структуре: 6 узлов; преобладает профиль «Нет специфической роли» (5). Кластер не доказывает общую организацию.
44,6,1,275885.00,100000005485830100;100000005895525100;100000002462183100,Гипотеза о связанной структуре: 6 узлов; преобладает профиль «Наблюдаемый конец маршрута» (5). Кластер не доказывает общую организацию.
45,6,0,2534500.00,100000003747133100;100000004722765100;100000005075949100,Гипотеза о связанной структуре: 6 узлов; преобладает профиль «Нет специфической роли» (4). Кластер не доказывает общую организацию.
46,6,0,720900.00,100000008761219100;100000007472293100;100000006638021100,Гипотеза о связанной структуре: 6 узлов; преобладает профиль «Нет специфической роли» (6). Кластер не доказывает общую организацию.
47,6,1,383300.00,100000004331458100;100000005547096100;100000005546031100,Гипотеза о связанной структуре: 6 узлов; преобладает профиль «Нет специфической роли» (2). Кластер не доказывает общую организацию.
48,5,0,1189154.00,100000000291906100;100000004670388100;100000000291908100,Гипотеза о связанной структуре: 5 узлов; преобладает профиль «Нет специфической роли» (4). Кластер не доказывает общую организацию.
49,5,0,172000.00,100000005031696100;100000004659919100;100000001223977100,Гипотеза о связанной структуре: 5 узлов; преобладает профиль «Нет специфической роли» (5). Кластер не доказывает общую организацию.
50,5,0,338950.00,100000004715209100;100000008190411100;100000003133045100,Гипотеза о связанной структуре: 5 узлов; преобладает профиль «Нет специфической роли» (4). Кластер не доказывает общую организацию.
51,5,1,2809200.00,100000004135268100;100000004979498100;100000008571433100,Гипотеза о связанной структуре: 5 узлов; преобладает профиль «Нет специфической роли» (2). Кластер не доказывает общую организацию.
52,5,2,108007.00,100000006562026100;100000006249740100;100000007347733100,Гипотеза о связанной структуре: 5 узлов; преобладает профиль «Наблюдаемый конец маршрута» (3). Кластер не доказывает общую организацию.
53,4,0,460000.00,100000006069103100;100000000201868100;100000003192220100,Гипотеза о связанной структуре: 4 узлов; преобладает профиль «Наблюдаемый конец маршрута» (2). Кластер не доказывает общую организацию.
54,4,0,518000.00,100000002205022100;100000003163886100;100000000629812100,Гипотеза о связанной структуре: 4 узлов; преобладает профиль «Наблюдаемый конец маршрута» (3). Кластер не доказывает общую организацию.
55,4,1,1404980.00,100000001872484100;100000008601794100;100000000785800100,Гипотеза о связанной структуре: 4 узлов; преобладает профиль «Нет специфической роли» (2). Кластер не доказывает общую организацию.
56,4,0,1595700.00,100000001052945100;100000001131403100;100000004616845100,Гипотеза о связанной структуре: 4 узлов; преобладает профиль «Нет специфической роли» (4). Кластер не доказывает общую организацию.
57,4,1,79050.00,100000003148220100;100000006888238100;100000001852140100,Гипотеза о связанной структуре: 4 узлов; преобладает профиль «Нет специфической роли» (3). Кластер не доказывает общую организацию.
58,4,0,332709.00,100000002513028100;100000004610802100;100000002516862100,Гипотеза о связанной структуре: 4 узлов; преобладает профиль «Нет специфической роли» (4). Кластер не доказывает общую организацию.
59,4,2,1499679.00,100000008418835100;100000004269433100;100000008730021100,Гипотеза о связанной структуре: 4 узлов; преобладает профиль «Нет специфической роли» (2). Кластер не доказывает общую организацию.
60,3,1,450000.00,100000002371751100;100000000769919100;100000007018630100,Гипотеза о связанной структуре: 3 узлов; преобладает профиль «Нет специфической роли» (2). Кластер не доказывает общую организацию.
61,3,0,553830.00,100000003321895100;100000003692843100;100000002371892100,Гипотеза о связанной структуре: 3 узлов; преобладает профиль «Нет специфической роли» (3). Кластер не доказывает общую организацию.
62,3,1,390167.62,100000002781227100;100000002796853100;100000008522127100,Гипотеза о связанной структуре: 3 узлов; преобладает профиль «Нет специфической роли» (2). Кластер не доказывает общую организацию.
63,3,0,1557988.00,100000008258458100;100000004035925100;100000008619159100,Гипотеза о связанной структуре: 3 узлов; преобладает профиль «Нет специфической роли» (3). Кластер не доказывает общую организацию.
64,3,1,450816.00,100000005034574100;100000007283257100;100000004388983100,Гипотеза о связанной структуре: 3 узлов; преобладает профиль «Наблюдаемый конец маршрута» (2). Кластер не доказывает общую организацию.
65,3,0,627870.00,100000008628231100;100000004666651100;100000005664632100,Гипотеза о связанной структуре: 3 узлов; преобладает профиль «Наблюдаемый конец маршрута» (2). Кластер не доказывает общую организацию.
66,2,0,761255.00,100000000583220100;100000004586598100,Гипотеза о связанной структуре: 2 узлов; преобладает профиль «Нет специфической роли» (2). Кластер не доказывает общую организацию.
67,2,1,30000.00,100000003980083100;100000003200071100,Гипотеза о связанной структуре: 2 узлов; преобладает профиль «Нет специфической роли» (1). Кластер не доказывает общую организацию.
68,2,1,81465.00,100000003865939100;100000005392290100,Гипотеза о связанной структуре: 2 узлов; преобладает профиль «Нет специфической роли» (1). Кластер не доказывает общую организацию.
69,2,0,584900.00,100000008430691100;100000007330432100,Гипотеза о связанной структуре: 2 узлов; преобладает профиль «Нет специфической роли» (2). Кластер не доказывает общую организацию.
70,2,0,857500.00,100000008324800100;100000007390016100,Гипотеза о связанной структуре: 2 узлов; преобладает профиль «Нет специфической роли» (1). Кластер не доказывает общую организацию.
71,1,1,0.00,100000000456947100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
72,1,1,0.00,100000003265658100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
73,1,1,0.00,100000003349739100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
74,1,1,0.00,100000003770083100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
75,1,1,0.00,100000004021459100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
76,1,1,0.00,100000004174835100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
77,1,1,0.00,100000005017150100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
78,1,1,0.00,100000005087431100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
79,1,1,0.00,100000005235389100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
80,1,1,0.00,100000005480435100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
81,1,1,0.00,100000005495722100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
82,1,1,0.00,100000005550592100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
83,1,1,0.00,100000005560900100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
84,1,1,0.00,100000005568407100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
85,1,1,0.00,100000008117324100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
86,1,1,0.00,100000008205000100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
87,1,1,0.00,100000008513251100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
88,1,1,0.00,100000008669037100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
89,1,1,0.00,100000008701222100,Изолированный узел в наблюдаемом срезе; данных для структурной гипотезы недостаточно.
